bronze_row_id,order_number,order_date,expected_receiving_date,shipping_date,order_status,customer_id,customer_company,customer_contact,employee_id,employee_name,office_id,office_city,product_number,product_name,product_category,source_product_category_code,unit_price,quantity,source_file,ingested_at_utc
2650,10382,2005-02-17,2005-02-23,2005-02-18,Shipped,211,King Kong Collectables Co.,Mike Gao,1165,Leslie Jennings,7,London,S700_2824,1982 Camaro Z28,Classic Cars,34,101.15,9,orderdetails.csv,2026-09-22T00:00:00Z
2651,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,27,119.05,11,orderdetails.csv,2026-09-22T00:00:00Z
2652,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_3140,1903 Ford Model A,Vintage Cars,24,125.66,9,orderdetails.csv,2026-09-22T00:00:00Z
2653,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,47,155.79,6,orderdetails.csv,2026-09-22T00:00:00Z
2654,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_3259,Collectable Wooden Train,Trains,26,83.7,12,orderdetails.csv,2026-09-22T00:00:00Z
2655,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_4027,1970 Triumph Spitfire,Classic Cars,38,137.88,1,orderdetails.csv,2026-09-22T00:00:00Z
2656,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S18_4522,1904 Buick Runabout,Vintage Cars,28,77.24,7,orderdetails.csv,2026-09-22T00:00:00Z
2657,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S24_1444,1970 Dodge Coronet,Classic Cars,22,52.6,2,orderdetails.csv,2026-09-22T00:00:00Z
2658,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,40,33.24,3,orderdetails.csv,2026-09-22T00:00:00Z
2659,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,21,117.1,4,orderdetails.csv,2026-09-22T00:00:00Z
2660,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,32,53.57,5,orderdetails.csv,2026-09-22T00:00:00Z
2661,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,44,55.93,8,orderdetails.csv,2026-09-22T00:00:00Z
2662,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,29,94.92,13,orderdetails.csv,2026-09-22T00:00:00Z
2663,10383,2005-02-22,2005-03-02,2005-02-25,Shipped,216,Enaco Distributors,Eduardo  Saavedra,1166,Leslie Thompson,1,San Francisco,S50_1514,1962 City of Detroit Streetcar,Trains,38,48.62,10,orderdetails.csv,2026-09-22T00:00:00Z
2664,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,219,Boards & Toys Co.,Mary Young,1188,Julie Firrelli,2,Boston,S10_4757,1972 Alfa Romeo GTA,Classic Cars,34,129.2,4,orderdetails.csv,2026-09-22T00:00:00Z
2665,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,219,Boards & Toys Co.,Mary Young,1188,Julie Firrelli,2,Boston,S24_2011,18th century schooner,Ships,28,114.29,3,orderdetails.csv,2026-09-22T00:00:00Z
2666,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,219,Boards & Toys Co.,Mary Young,1188,Julie Firrelli,2,Boston,S24_3151,1912 Ford Model T Delivery Wagon,Vintage Cars,43,71.69,2,orderdetails.csv,2026-09-22T00:00:00Z
2667,10384,2005-02-23,2005-03-06,2005-02-27,Shipped,219,Boards & Toys Co.,Mary Young,1188,Julie Firrelli,2,Boston,S700_1938,The Mayflower,Ships,49,71.02,1,orderdetails.csv,2026-09-22T00:00:00Z
2668,10385,2005-02-28,2005-03-09,2005-03-01,Shipped,223,Naturlich Autos,Horst  Kloss,1216,Steve Patterson,3,NYC,S24_3816,1940 Ford Delivery Sedan,Vintage Cars,37,78.83,2,orderdetails.csv,2026-09-22T00:00:00Z
2669,10385,2005-02-28,2005-03-09,2005-03-01,Shipped,223,Naturlich Autos,Horst  Kloss,1216,Steve Patterson,3,NYC,S700_1138,The Schooner Bluenose,Ships,25,62,1,orderdetails.csv,2026-09-22T00:00:00Z
2670,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S18_1662,1980s Black Hawk Helicopter,Planes,25,130.88,7,orderdetails.csv,2026-09-22T00:00:00Z
2671,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S18_2581,P-51-D Mustang,Planes,21,72.65,18,orderdetails.csv,2026-09-22T00:00:00Z
2672,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S18_3029,1999 Yamaha Speed Boat,Ships,37,73.12,5,orderdetails.csv,2026-09-22T00:00:00Z
2673,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S18_3856,1941 Chevrolet Special Deluxe Cabriolet,Vintage Cars,22,100.58,6,orderdetails.csv,2026-09-22T00:00:00Z
2674,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S24_1785,1928 British Royal Navy Airplane,Planes,33,101.76,11,orderdetails.csv,2026-09-22T00:00:00Z
2675,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S24_2841,1900s Vintage Bi-Plane,Planes,39,56.86,1,orderdetails.csv,2026-09-22T00:00:00Z
2676,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S24_3420,1937 Horch 930V Limousine,Vintage Cars,35,54.57,9,orderdetails.csv,2026-09-22T00:00:00Z
2677,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S24_3949,Corsair F4U ( Bird Cage),Planes,41,55.96,12,orderdetails.csv,2026-09-22T00:00:00Z
2678,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S24_4278,1900s Vintage Tri-Plane,Planes,50,71.73,8,orderdetails.csv,2026-09-22T00:00:00Z
2679,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_2047,HMS Bounty,Ships,29,85.09,13,orderdetails.csv,2026-09-22T00:00:00Z
2680,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_2466,America West Airlines B757-200,Planes,37,90.75,14,orderdetails.csv,2026-09-22T00:00:00Z
2681,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_2610,The USS Constitution Ship,Ships,37,67.22,10,orderdetails.csv,2026-09-22T00:00:00Z
2682,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_3167,F/A 18 Hornet 1/72,Planes,32,68,17,orderdetails.csv,2026-09-22T00:00:00Z
2683,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_3505,The Titanic,Ships,45,83.14,2,orderdetails.csv,2026-09-22T00:00:00Z
2684,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_3962,The Queen Mary,Ships,30,80.44,3,orderdetails.csv,2026-09-22T00:00:00Z
2685,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S700_4002,American Airlines: MD-11S,Planes,44,59.22,15,orderdetails.csv,2026-09-22T00:00:00Z
2686,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S72_1253,Boeing X-32A JSF,Planes,50,47.67,16,orderdetails.csv,2026-09-22T00:00:00Z
2687,10386,2005-03-01,2005-03-09,2005-03-06,Resolved,227,Heintze Collectables,Palle Ibsen,1286,Foon Yue Tseng,4,Paris,S72_3212,Pont Yacht,Ships,43,52.42,4,orderdetails.csv,2026-09-22T00:00:00Z
2688,10387,2005-03-02,2005-03-09,2005-03-06,Shipped,233,Quebec Home Shopping Network,Jean  Fresni�re,1323,George Vanauf,5,Tokyo,S32_1374,1997 BMW F650 ST,Motorcycles,44,79.91,1,orderdetails.csv,2026-09-22T00:00:00Z
2689,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S10_1678,1969 Harley Davidson Ultimate Chopper,Motorcycles,42,80.39,4,orderdetails.csv,2026-09-22T00:00:00Z
2690,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S10_2016,1996 Moto Guzzi 1100i,Motorcycles,50,118.94,5,orderdetails.csv,2026-09-22T00:00:00Z
2691,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S10_4698,2003 Harley-Davidson Eagle Drag Bike,Motorcycles,21,156.86,7,orderdetails.csv,2026-09-22T00:00:00Z
2692,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S12_2823,2002 Suzuki XREO,Motorcycles,44,125.01,6,orderdetails.csv,2026-09-22T00:00:00Z
2693,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S32_4289,1928 Ford Phaeton Deluxe,Vintage Cars,35,58.47,8,orderdetails.csv,2026-09-22T00:00:00Z
2694,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S50_1341,1930 Buick Marquette Phaeton,Vintage Cars,27,41.02,1,orderdetails.csv,2026-09-22T00:00:00Z
2695,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S700_1691,American Airlines: B767-300,Planes,46,74.9,2,orderdetails.csv,2026-09-22T00:00:00Z
2696,10388,2005-03-03,2005-03-11,2005-03-09,Shipped,237,ANG Resellers,Alejandra  Camino,1337,Loui Bondur,6,Sydney,S700_2834,ATA: B757-300,Planes,50,111.53,3,orderdetails.csv,2026-09-22T00:00:00Z
2697,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S12_1099,1968 Ford Mustang,Classic Cars,26,182.9,4,orderdetails.csv,2026-09-22T00:00:00Z
2698,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S12_3380,1968 Dodge Charger,Classic Cars,25,95.13,6,orderdetails.csv,2026-09-22T00:00:00Z
2699,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S12_3990,1970 Plymouth Hemi Cuda,Classic Cars,36,76.61,7,orderdetails.csv,2026-09-22T00:00:00Z
2700,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S12_4675,1969 Dodge Charger,Classic Cars,47,102.49,8,orderdetails.csv,2026-09-22T00:00:00Z
2701,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S18_1889,1948 Porsche 356-A Roadster,Classic Cars,49,63.91,3,orderdetails.csv,2026-09-22T00:00:00Z
2702,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S18_2625,1936 Harley Davidson El Knucklehead,Motorcycles,39,52.09,5,orderdetails.csv,2026-09-22T00:00:00Z
2703,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S24_1578,1997 BMW R 1100 S,Motorcycles,45,112.7,1,orderdetails.csv,2026-09-22T00:00:00Z
2704,10389,2005-03-03,2005-03-09,2005-03-08,Shipped,239,Collectable Mini Designs Co.,Valarie Thompson,1370,Gerard Hernandez,7,London,S24_2000,1960 BSA Gold Star DBD34,Motorcycles,49,61.7,2,orderdetails.csv,2026-09-22T00:00:00Z
2705,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_1129,1993 Mazda RX-7,Classic Cars,36,117.48,14,orderdetails.csv,2026-09-22T00:00:00Z
2706,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_1984,1995 Honda Civic,Classic Cars,34,132.29,15,orderdetails.csv,2026-09-22T00:00:00Z
2707,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_2325,1932 Model A Ford J-Coupe,Vintage Cars,31,102.98,16,orderdetails.csv,2026-09-22T00:00:00Z
2708,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_2795,1928 Mercedes-Benz SSK,Vintage Cars,26,162,7,orderdetails.csv,2026-09-22T00:00:00Z
2709,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_3278,1969 Dodge Super Bee,Classic Cars,40,75.59,9,orderdetails.csv,2026-09-22T00:00:00Z
2710,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_3482,1976 Ford Gran Torino,Classic Cars,50,135.23,1,orderdetails.csv,2026-09-22T00:00:00Z
2711,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_3782,1957 Vespa GS150,Motorcycles,36,54.09,2,orderdetails.csv,2026-09-22T00:00:00Z
2712,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S18_4721,1957 Corvette Convertible,Classic Cars,49,122.02,3,orderdetails.csv,2026-09-22T00:00:00Z
2713,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S24_2360,1982 Ducati 900 Monster,Motorcycles,35,67.87,4,orderdetails.csv,2026-09-22T00:00:00Z
2714,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S24_2972,1982 Lamborghini Diablo,Classic Cars,37,35.87,5,orderdetails.csv,2026-09-22T00:00:00Z
2715,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S24_3371,1971 Alpine Renault 1600s,Classic Cars,46,51.43,6,orderdetails.csv,2026-09-22T00:00:00Z
2716,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S24_3856,1956 Porsche 356A Coupe,Classic Cars,45,134.81,8,orderdetails.csv,2026-09-22T00:00:00Z
2717,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S24_4620,1961 Chevrolet Impala,Classic Cars,30,66.29,10,orderdetails.csv,2026-09-22T00:00:00Z
2718,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S32_2206,1982 Ducati 996 R,Motorcycles,41,39.02,11,orderdetails.csv,2026-09-22T00:00:00Z
2719,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S32_4485,1974 Ducati 350 Mk3 Desmo,Motorcycles,45,101.03,12,orderdetails.csv,2026-09-22T00:00:00Z
2720,10390,2005-03-04,2005-03-11,2005-03-07,Shipped,240,giftsbymail.co.uk,Helen  Bennett,1401,Pamela Castillo,1,San Francisco,S50_4713,2002 Yamaha YZR M1,Motorcycles,22,81.36,13,orderdetails.csv,2026-09-22T00:00:00Z
2721,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S10_1949,1952 Alpine Renault 1300,Classic Cars,24,195.01,4,orderdetails.csv,2026-09-22T00:00:00Z
2722,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S10_4962,1962 LanciaA Delta 16V,Classic Cars,37,121.15,7,orderdetails.csv,2026-09-22T00:00:00Z
2723,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S12_1666,1958 Setra Bus,Trucks and Buses,39,110.7,9,orderdetails.csv,2026-09-22T00:00:00Z
2724,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S18_1097,1940 Ford Pickup Truck,Trucks and Buses,29,114.34,10,orderdetails.csv,2026-09-22T00:00:00Z
2725,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S18_1342,1937 Lincoln Berline,Vintage Cars,35,102.74,2,orderdetails.csv,2026-09-22T00:00:00Z
2726,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S18_1367,1936 Mercedes-Benz 500K Special Roadster,Vintage Cars,42,47.44,3,orderdetails.csv,2026-09-22T00:00:00Z
2727,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S18_2432,1926 Ford Fire Engine,Trucks and Buses,44,57.73,5,orderdetails.csv,2026-09-22T00:00:00Z
2728,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S18_2949,1913 Ford Model T Speedster,Vintage Cars,32,99.28,6,orderdetails.csv,2026-09-22T00:00:00Z
2729,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S24_1937,1939 Chevrolet Deluxe Coupe,Vintage Cars,33,26.55,8,orderdetails.csv,2026-09-22T00:00:00Z
2730,10391,2005-03-09,2005-03-20,2005-03-15,Shipped,242,Alpha Cognac,Annette  Roulet,1501,Larry Bott,2,Boston,S24_2022,1938 Cadillac V-16 Presidential Limousine,Vintage Cars,24,36.29,1,orderdetails.csv,2026-09-22T00:00:00Z
2731,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,247,Messner Shopping Network,Renate  Messner,1504,Barry Jones,3,NYC,S18_2957,1934 Ford V8 Coupe,Vintage Cars,37,61.21,3,orderdetails.csv,2026-09-22T00:00:00Z
2732,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,247,Messner Shopping Network,Renate  Messner,1504,Barry Jones,3,NYC,S18_3136,18th Century Vintage Horse Carriage,Vintage Cars,29,103.67,2,orderdetails.csv,2026-09-22T00:00:00Z
2733,10392,2005-03-10,2005-03-18,2005-03-12,Shipped,247,Messner Shopping Network,Renate  Messner,1504,Barry Jones,3,NYC,S18_3320,1917 Maxwell Touring Car,Vintage Cars,36,98.22,1,orderdetails.csv,2026-09-22T00:00:00Z
2734,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S12_3148,1969 Corvair Monza,Classic Cars,35,145.04,8,orderdetails.csv,2026-09-22T00:00:00Z
2735,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S12_4473,1957 Chevy Pickup,Trucks and Buses,32,99.54,10,orderdetails.csv,2026-09-22T00:00:00Z
2736,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S18_2238,1998 Chrysler Plymouth Prowler,Classic Cars,20,137.53,11,orderdetails.csv,2026-09-22T00:00:00Z
2737,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S18_2319,1964 Mercedes Tour Bus,Trucks and Buses,38,104.32,7,orderdetails.csv,2026-09-22T00:00:00Z
2738,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S18_4600,1940s Ford truck,Trucks and Buses,30,106.55,9,orderdetails.csv,2026-09-22T00:00:00Z
2739,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S18_4668,1939 Cadillac Limousine,Vintage Cars,44,41.76,1,orderdetails.csv,2026-09-22T00:00:00Z
2740,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S24_2300,1962 Volkswagen Microbus,Trucks and Buses,33,112.46,2,orderdetails.csv,2026-09-22T00:00:00Z
2741,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S24_4258,1936 Chrysler Airflow,Vintage Cars,33,88.62,3,orderdetails.csv,2026-09-22T00:00:00Z
2742,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S32_1268,1980�s GM Manhattan Express,Trucks and Buses,38,84.75,4,orderdetails.csv,2026-09-22T00:00:00Z
2743,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S32_3522,1996 Peterbilt 379 Stake Bed with Outrigger,Trucks and Buses,31,63.35,5,orderdetails.csv,2026-09-22T00:00:00Z
2744,10393,2005-03-11,2005-03-22,2005-03-14,Shipped,249,Amica Models & Co.,Paolo  Accorti,1611,Andy Fixter,4,Paris,S700_2824,1982 Camaro Z28,Classic Cars,21,83.95,6,orderdetails.csv,2026-09-22T00:00:00Z
2745,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S18_3232,1992 Ferrari 360 Spider red,Classic Cars,22,135.47,5,orderdetails.csv,2026-09-22T00:00:00Z
2746,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S18_4027,1970 Triumph Spitfire,Classic Cars,37,124.95,1,orderdetails.csv,2026-09-22T00:00:00Z
2747,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S24_1444,1970 Dodge Coronet,Classic Cars,31,53.18,2,orderdetails.csv,2026-09-22T00:00:00Z
2748,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S24_2840,1958 Chevy Corvette Limited Edition,Classic Cars,46,35.36,6,orderdetails.csv,2026-09-22T00:00:00Z
2749,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S24_4048,1992 Porsche Cayenne Turbo Silver,Classic Cars,37,104.09,7,orderdetails.csv,2026-09-22T00:00:00Z
2750,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S32_2509,1954 Greyhound Scenicruiser,Trucks and Buses,36,47.08,3,orderdetails.csv,2026-09-22T00:00:00Z
2751,10394,2005-03-15,2005-03-25,2005-03-19,Shipped,250,Lyon Souveniers,Daniel Da Silva,1612,Peter Marsh,5,Tokyo,S32_3207,1950's Chicago Surface Lines Streetcar,Trains,30,55.93,4,orderdetails.csv,2026-09-22T00:00:00Z
2752,10395,2005-03-17,2005-03-24,2005-03-23,Shipped,256,Auto Associ�s & Cie.,Daniel  Tonini,1619,Tom King,6,Sydney,S10_4757,1972 Alfa Romeo GTA,Classic Cars,32,125.12,2,orderdetails.csv,2026-09-22T00:00:00Z
2753,10395,2005-03-17,2005-03-24,2005-03-23,Shipped,256,Auto Associ�s & Cie.,Daniel  Tonini,1619,Tom King,6,Sydney,S12_1108,2001 Ferrari Enzo,Classic Cars,33,205.72,1,orderdetails.csv,2026-09-22T00:00:00Z
2754,10395,2005-03-17,2005-03-24,2005-03-23,Shipped,256,Auto Associ�s & Cie.,Daniel  Tonini,1619,Tom King,6,Sydney,S50_1392,Diamond T620 Semi-Skirted Tanker,Trucks and Buses,46,98.39,4,orderdetails.csv,2026-09-22T00:00:00Z
